partition,node,degree centrality,closeness centrality,betweenness centrality,eigenvector centrality,harmonic centrality,total centrality score,average tweet similarity,follower to following ratio,individual_profile_similarity,density,diameter,average path length,clustering coefficient,network size,average profile similarity,network size ratio,total community influence score,total similarity score,total influence score,total value of user
22,bevan46,0.000421585,0.019803436,0,9.84E-08,0.038068193,0.090738977,0.424527731,1.98E-06,0.02968128,0.0909,0.333333333,0.396151036,0,21,0.362875642,0.009032258,0.007409923,0.299875481,0.093089861,0.248179076
156,munyantorec,0.001686341,0.000824365,1.14E-06,1.75E-52,0.001648746,0.006476351,0.582492068,1.86E-05,0.02968128,0.2857,0.416666667,0.455016852,0,6,0.27491729,0.002580645,0.002986796,0.327580993,0.008992742,0.24793393
10,uzruudohin5gtkw,0.000421585,0.005731186,0,2.01E-25,0.009892473,0.024975919,0.559299705,7.30E-06,0.02968128,0.0435,0.166666667,0.359524185,0,45,0.276911544,0.019354839,0.011026275,0.319191647,0.034152674,0.247931904
10,radicalviewonly,0.000421585,0.005731186,0,2.01E-25,0.009892473,0.024975919,0.559299705,6.96E-06,0.02968128,0.0435,0.166666667,0.359524185,0,45,0.276911544,0.019354839,0.011026275,0.319191647,0.034152349,0.247931822
10,_sahil_garg,0.000421585,0.005731186,0,2.01E-25,0.009892473,0.024975919,0.559299705,6.50E-06,0.02968128,0.0435,0.166666667,0.359524185,0,45,0.276911544,0.019354839,0.011026275,0.319191647,0.034151915,0.247931714
10,jagadishsy,0.000421585,0.005731186,0,2.01E-25,0.009892473,0.024975919,0.559299705,3.17E-06,0.02968128,0.0435,0.166666667,0.359524185,0,45,0.276911544,0.019354839,0.011026275,0.319191647,0.034148761,0.247930926
10,benaresganga1,0.000421585,0.005731186,0,2.01E-25,0.009892473,0.024975919,0.559299705,2.87E-06,0.02968128,0.0435,0.166666667,0.359524185,0,45,0.276911544,0.019354839,0.011026275,0.319191647,0.034148474,0.247930854
10,dev_patels09,0.000421585,0.005731186,0,2.01E-25,0.009892473,0.024975919,0.559299705,2.79E-06,0.02968128,0.0435,0.166666667,0.359524185,0,45,0.276911544,0.019354839,0.011026275,0.319191647,0.034148397,0.247930834
10,2500_b_c,0.000421585,0.005731186,0,2.01E-25,0.009892473,0.024975919,0.559299705,2.17E-06,0.02968128,0.0435,0.166666667,0.359524185,0,45,0.276911544,0.019354839,0.011026275,0.319191647,0.034147807,0.247930687
10,akmohanty07,0.000421585,0.005731186,0,2.01E-25,0.009892473,0.024975919,0.559299705,1.61E-06,0.02968128,0.0435,0.166666667,0.359524185,0,45,0.276911544,0.019354839,0.011026275,0.319191647,0.03414728,0.247930555
10,drrsudha2,0.000421585,0.005731186,0,2.01E-25,0.009892473,0.024975919,0.559299705,1.45E-06,0.02968128,0.0435,0.166666667,0.359524185,0,45,0.276911544,0.019354839,0.011026275,0.319191647,0.034147126,0.247930517
10,manish1758,0.000421585,0.005731186,0,2.01E-25,0.009892473,0.024975919,0.559299705,1.37E-06,0.02968128,0.0435,0.166666667,0.359524185,0,45,0.276911544,0.019354839,0.011026275,0.319191647,0.034147053,0.247930499
11,santaah92,0.000421585,0.001577045,0,1.18E-52,0.002795699,0.007462821,0.599898722,2.59E-05,0,0.1538,0.166666667,0.339243334,0,12,0.283961563,0.00516129,0.003404955,0.326302551,0.010331878,0.247309883
43,aaluyaprince,0.000421585,0.001299928,0,2.91E-53,0.002616487,0.006752503,0.557259814,5.39E-07,0.02968128,0.1111,0.333333333,0.470801751,0,17,0.294342618,0.007311828,0.006692041,0.325282849,0.012751755,0.247150075
161,deluciaeleonora,0.000421585,0.000335852,0,3.13E-83,0.000645161,0.002183276,0.486113192,1.69E-06,0.02968128,0.6667,0.166666667,0.245009074,0,2,0.373110787,0.000860215,0.000927635,0.328299146,0.002952047,0.246962371
199,rafamora507,0.000421585,0.000699692,0,1.14E-68,0.001290323,0.00375388,0.582289528,5.77E-06,0.02968128,0.3333,0.166666667,0.306261343,0,5,0.274452936,0.002150538,0.001733824,0.327317064,0.005210157,0.246790337
199,hotvideosdaily_,0.000421585,0.000699692,0,1.14E-68,0.001290323,0.00375388,0.582289528,1.92E-06,0.02968128,0.3333,0.166666667,0.306261343,0,5,0.274452936,0.002150538,0.001733824,0.327317064,0.005206502,0.246789423
199,dhruboq,0.000421585,0.000699692,0,1.14E-68,0.001290323,0.00375388,0.582289528,9.31E-07,0.02968128,0.3333,0.166666667,0.306261343,0,5,0.274452936,0.002150538,0.001733824,0.327317064,0.005205566,0.246789189
6,danmart98463262,0.000421585,0.010264875,0,1.95E-12,0.017634409,0.044084073,0.430205569,1.64E-06,0.129291938,0.0244,0.166666667,0.363031738,0,81,0.27987764,0.03483871,0.019304073,0.308697149,0.060121154,0.24655315
85,archmaester_jon,0.000421585,0.000335852,0,3.13E-83,0.000645161,0.002183276,0.511893638,1.09E-06,0.162487249,0.6667,0.166666667,0.245009074,0,2,0.213093057,0.000860215,0.000927635,0.32773269,0.00295148,0.246537388
21,jc4pm_uk,0.000421585,0.009573403,0,2.74E-13,0.016594982,0.041389768,0.33959014,1.78E-05,0.17261743,0.0256,0.333333333,0.376447509,0,77,0.325091237,0.03311828,0.024354548,0.307875418,0.062371162,0.246499354
31,milchrangel,0.000421585,0.014141656,0,6.29E-09,0.027290323,0.065148984,0.377285797,7.56E-06,0.115284668,0.025,0.416666667,0.428862798,0,79,0.321150827,0.033978495,0.029579281,0.2985444,0.089850895,0.246371024
210,dv99999,0.000421585,0.000949428,0,9.75E-63,0.00172043,0.00481212,0.627290738,7.24E-07,0,0.25,0.166666667,0.32157441,0,7,0.256049926,0.003010753,0.002222661,0.326096907,0.006672676,0.246240849
156,ktpressrwanda,0.002107926,0.000755668,1.14E-06,1.82E-52,0.001756272,0.00719303,0.575089185,0.000924716,0.02968128,0.2857,0.416666667,0.455016852,0,6,0.27491729,0.002580645,0.002986796,0.324651234,0.010531899,0.2461214
324,norbertpiske,0.000421585,0.000251889,0,1.46E-92,0.000430108,0.001717828,0.61320754,3.36E-05,0.02968128,1,0.083333333,0.183756806,0,1,0.2432482,0.000430108,0.000544985,0.32720359,0.002177958,0.245947182
89,cinpun,0.000421585,0.003212775,0,1.45E-38,0.005663082,0.014472336,0.522664079,8.49E-05,0,0.0769,0.333333333,0.377984085,0,27,0.345559906,0.011612903,0.009153493,0.320114342,0.022488081,0.245707776
95,davioulive,0.000421585,0.001889169,0,1.55E-49,0.003369176,0.00884134,0.457077391,1.16E-05,0.02968128,0.125,0.25,0.364450998,0,15,0.389280861,0.006451613,0.004770652,0.323207416,0.012921103,0.245635838
304,saulalviarez,0.000421585,0.000335852,0,3.13E-83,0.000645161,0.002183276,0.604107123,1.47E-06,0.089392394,0.6667,0.166666667,0.245009074,0,2,0.190204917,0.000860215,0.000927635,0.326240872,0.002951842,0.245418614
152,tano_yotubegame,0.000421585,0.000697539,0,2.42E-63,0.001362007,0.003862113,0.652609332,2.14E-05,0,0.381,0.25,0.332512315,0,8,0.227368827,0.00344086,0.003315311,0.324766164,0.006827581,0.245281518
192,pan395,0.000421585,0.001577045,0,1.18E-52,0.002795699,0.007462821,0.617581981,2.10E-05,0,0.1538,0.166666667,0.339243334,0,12,0.259336124,0.00516129,0.003404955,0.32355512,0.010327262,0.245248155
30,manabracken,0.000421585,0.001577045,0,1.18E-52,0.002795699,0.007462821,0.63270072,0.000426534,0,0.1538,0.166666667,0.339243334,0,12,0.243735172,0.00516129,0.003404955,0.323364279,0.010711882,0.24520118
30,ackroydalthea,0.000421585,0.001577045,0,1.18E-52,0.002795699,0.007462821,0.63270072,0.000296654,0,0.1538,0.166666667,0.339243334,0,12,0.243735172,0.00516129,0.003404955,0.323364279,0.010588699,0.245170384
30,tracy_p2,0.000421585,0.001577045,0,1.18E-52,0.002795699,0.007462821,0.63270072,9.26E-05,0,0.1538,0.166666667,0.339243334,0,12,0.243735172,0.00516129,0.003404955,0.323364279,0.010395126,0.245121991
113,doris8887,0.000421585,0.001828529,0,1.20E-49,0.003225806,0.008523781,0.50339418,1.64E-05,0.02968128,0.1333,0.166666667,0.343012704,0,14,0.342021598,0.006021505,0.003871704,0.322834424,0.011771791,0.245068766
31,notarup,0.000421585,0.014141656,0,6.29E-09,0.027290323,0.065148984,0.377285797,1.12E-06,0.107119411,0.025,0.416666667,0.428862798,0,79,0.321150827,0.033978495,0.029579281,0.295312925,0.089844784,0.243945889
176,juliecjd,0.000421585,0.000453401,0,4.35E-77,0.000860215,0.002701002,0.648228069,2.49E-05,0.02968128,0.5,0.166666667,0.275635209,0,3,0.199557326,0.001290323,0.001215873,0.323772222,0.003738469,0.243763783
265,jelperman,0.000421585,0.000251889,0,1.46E-92,0.000430108,0.001717828,0.596990856,4.66E-06,0.02968128,1,0.083333333,0.183756806,0,1,0.250558048,0.000430108,0.000544985,0.323678628,0.002150497,0.243296595
134,gettintwitta,0.000421585,0.000699692,0,1.14E-68,0.001290323,0.00375388,0.512987335,2.53E-05,0.02968128,0.3333,0.166666667,0.306261343,0,5,0.330246264,0.002150538,0.001733824,0.321970806,0.005228697,0.242785279
116,billbarn1932,0.000421585,0.000251889,0,1.46E-92,0.000430108,0.001717828,0.468648129,0.000190691,0.132222231,1,0.083333333,0.183756806,0,1,0.274298806,0.000430108,0.000544985,0.322862961,0.002326936,0.242728955
21,karlmuud,0.000421585,0.009573403,0,2.74E-13,0.016594982,0.041389768,0.338869303,1.60E-05,0.160147723,0.0256,0.333333333,0.376447509,0,77,0.325091237,0.03311828,0.024354548,0.30265514,0.062369408,0.242583707
74,itsmadokaa,0.00084317,0.001269941,0,3.56E-36,0.002401434,0.007027311,0.535929002,2.37E-05,0,0.2273,0.333333333,0.361945224,0,15,0.32938592,0.006451613,0.00595212,0.318963054,0.012332591,0.242305438
312,mpalaci0s,0.000421585,0.000251889,0,1.46E-92,0.000430108,0.001717828,0.560130963,1.89E-05,0.02968128,1,0.083333333,0.183756806,0,1,0.283581773,0.000430108,0.000544985,0.322160429,0.002163963,0.242161312
0,iviiixci,0.000421585,0.015508507,0,1.95E-07,0.030444444,0.072186595,0.443952464,4.82E-05,0,0.0192,0.333333333,0.381031196,0,103,0.346719102,0.044301075,0.032497697,0.289422259,0.099332091,0.241899717
0,nestord84,0.000421585,0.015508507,0,1.95E-07,0.030444444,0.072186595,0.443952464,8.31E-06,0,0.0192,0.333333333,0.381031196,0,103,0.346719102,0.044301075,0.032497697,0.289422259,0.099294269,0.241890262
0,stait_094,0.000421585,0.015508507,0,1.95E-07,0.030444444,0.072186595,0.443952464,2.10E-06,0,0.0192,0.333333333,0.381031196,0,103,0.346719102,0.044301075,0.032497697,0.289422259,0.099288379,0.241888789
88,mccrimmonmohr,0.000421585,0.000699692,0,1.14E-68,0.001290323,0.00375388,0.587412881,3.16E-07,0,0.3333,0.166666667,0.306261343,0,5,0.282284212,0.002150538,0.001733824,0.320697338,0.005204983,0.241824249
21,brianjo10759580,0.000421585,0.004945202,0,3.60E-15,0.00874552,0.021967121,0.48087178,2.89E-05,0.02968128,0.0256,0.333333333,0.376447509,0,77,0.325091237,0.03311828,0.024354548,0.307220631,0.043960529,0.241405605
105,tehmiedaryor,0.000421585,0.000699692,0,1.14E-68,0.001290323,0.00375388,0.43315879,3.47E-06,0.02968128,0.3333,0.166666667,0.306261343,0,5,0.404686176,0.002150538,0.001733824,0.319838206,0.005207975,0.241180648
182,danivk_tlm,0.000421585,0.000453401,0,4.35E-77,0.000860215,0.002701002,0.498750827,2.74E-06,0.181802119,0.5,0.166666667,0.275635209,0,3,0.187746781,0.001290323,0.001215873,0.320144317,0.003717446,0.241037599
361,ricardopires03,0.000421585,0.000251889,0,1.46E-92,0.000430108,0.001717828,0.551857849,4.85E-06,0.02968128,1,0.083333333,0.183756806,0,1,0.286732013,0.000430108,0.000544985,0.320133005,0.002150674,0.240637422
17,lovechloe03,0.000421585,0.000949428,0,9.75E-63,0.00172043,0.00481212,0.549229724,1.85E-05,0.02968128,0.25,0.166666667,0.32157441,0,7,0.284404146,0.003010753,0.002222661,0.318171625,0.006689524,0.2403011
17,3_40pm,0.000421585,0.000949428,0,9.75E-63,0.00172043,0.00481212,0.549229724,1.08E-05,0.02968128,0.25,0.166666667,0.32157441,0,7,0.284404146,0.003010753,0.002222661,0.318171625,0.00668223,0.240299276
418,yolelouis,0.000421585,0.000251889,0,1.46E-92,0.000430108,0.001717828,0.616215678,5.02E-06,0.02968128,1,0.083333333,0.183756806,0,1,0.220541081,0.000430108,0.000544985,0.319407537,0.002150835,0.240093362
123,blsfacts,0.000421585,0.000824365,0,1.72E-65,0.001505376,0.004282696,0.532249578,2.15E-05,0.02968128,0.2857,0.166666667,0.315011667,0,6,0.301022741,0.002580645,0.001980331,0.318028539,0.005960442,0.240011514
195,brattykv,0.000421585,0.000251889,0,1.46E-92,0.000430108,0.001717828,0.343986805,0.002355134,0.270004531,1,0.083333333,0.183756806,0,1,0.249642746,0.000430108,0.000544985,0.318297845,0.004379774,0.239818327
277,karhimr,0.00084317,0.000251889,0,2.59E-72,0.000430108,0.002374065,0.571601358,8.90E-06,0,1,0.083333333,0.183756806,0,1,0.292569265,0.000430108,0.000544985,0.318510187,0.002776922,0.239576871
99,timhammonds5,0.00084317,0.000503778,1.27E-07,4.43E-83,0.000860215,0.003435854,0.511156818,8.00E-06,0.02968128,0.6667,0.166666667,0.245009074,0,2,0.322127209,0.000860215,0.000927635,0.318033172,0.004146026,0.239561385
10,bgopu1973,0.000421585,0.005731186,0,2.01E-25,0.009892473,0.024975919,0.559299705,3.90E-05,0,0.0435,0.166666667,0.359524185,0,45,0.276911544,0.019354839,0.011026275,0.307445008,0.034182755,0.239129444
10,chaudhary5665,0.000421585,0.005731186,0,2.01E-25,0.009892473,0.024975919,0.559299705,3.70E-05,0,0.0435,0.166666667,0.359524185,0,45,0.276911544,0.019354839,0.011026275,0.307445008,0.034180885,0.239128977
10,rssxve,0.000421585,0.005731186,0,2.01E-25,0.009892473,0.024975919,0.559299705,5.78E-06,0,0.0435,0.166666667,0.359524185,0,45,0.276911544,0.019354839,0.011026275,0.307445008,0.034151237,0.239121565
55,babywash,0.000421585,0.000575747,0,1.95E-72,0.001075269,0.003226196,0.5398987,1.71E-05,0.02968128,0.4,0.166666667,0.294010889,0,4,0.291578015,0.00172043,0.001480736,0.317317912,0.00448041,0.239108536
55,terhasasefaw,0.000421585,0.000575747,0,1.95E-72,0.001075269,0.003226196,0.5398987,1.12E-05,0.02968128,0.4,0.166666667,0.294010889,0,4,0.291578015,0.00172043,0.001480736,0.317317912,0.004474825,0.23910714
51,noraish29331518,0.000421585,0.001200178,0,4.04E-58,0.002150538,0.005871938,0.48766561,0.000260782,0.02968128,0.2,0.166666667,0.33076225,0,9,0.340497725,0.003870968,0.002699725,0.316006611,0.008376959,0.239099198
51,afzanmimi,0.000421585,0.001200178,0,4.04E-58,0.002150538,0.005871938,0.48766561,0.00014822,0.02968128,0.2,0.166666667,0.33076225,0,9,0.340497725,0.003870968,0.002699725,0.316006611,0.008270201,0.239072508
51,kolibri1953,0.000421585,0.001200178,0,4.04E-58,0.002150538,0.005871938,0.48766561,2.36E-06,0.02968128,0.2,0.166666667,0.33076225,0,9,0.340497725,0.003870968,0.002699725,0.316006611,0.008131862,0.239037924
166,tweetledee2b,0.000421585,0.000335852,0,3.13E-83,0.000645161,0.002183276,0.601598664,2.71E-06,0.02968128,0.6667,0.166666667,0.245009074,0,2,0.229648488,0.000860215,0.000927635,0.31722706,0.002953018,0.238658549
74,itsenumerator,0.00084317,0.001523929,6.35E-07,2.45E-36,0.002795699,0.008037365,0.521581325,1.54E-05,0,0.2273,0.333333333,0.361945224,0,15,0.32938592,0.006451613,0.00595212,0.313284829,0.013282686,0.238284293
346,princillin,0.000421585,0.000251889,0,1.46E-92,0.000430108,0.001717828,0.615971368,1.04E-05,0.02968128,1,0.083333333,0.183756806,0,1,0.214666903,0.000430108,0.000544985,0.316986089,0.00215593,0.23827855
182,noentiendofinal,0.000421585,0.000453401,0,4.35E-77,0.000860215,0.002701002,0.498750827,7.09E-06,0.170300452,0.5,0.166666667,0.275635209,0,3,0.187746781,0.001290323,0.001215873,0.315592427,0.003721578,0.237624714
278,kathlyn_rankin,0.000421585,0.000251889,0,1.46E-92,0.000430108,0.001717828,0.623034502,0.000129666,0,1,0.083333333,0.183756806,0,1,0.234029627,0.000430108,0.000544985,0.315697726,0.002269057,0.237340559
335,rkl3dkl,0.000421585,0.000251889,0,1.46E-92,0.000430108,0.001717828,0.578891136,5.92E-06,0.02968128,1,0.083333333,0.183756806,0,1,0.247519421,0.000430108,0.000544985,0.315312933,0.002151691,0.237022622
37,schalkboi,0.000421585,0.000453401,0,4.35E-77,0.000860215,0.002701002,0.510604882,8.94E-06,0,0.5,0.166666667,0.275635209,0,3,0.341205739,0.001290323,0.001215873,0.313618602,0.003723327,0.236144784
152,nissanglobal,0.001264755,0.001007557,4.44E-07,5.84E-63,0.001935484,0.006550518,0.618709812,2.20E-05,0,0.381,0.25,0.332512315,0,8,0.227368827,0.00344086,0.003315311,0.311350118,0.009377958,0.235857078
152,wadakashiho,0.001264755,0.001007557,4.44E-07,5.84E-63,0.001935484,0.006550518,0.618709812,2.10E-05,0,0.381,0.25,0.332512315,0,8,0.227368827,0.00344086,0.003315311,0.311350118,0.009376968,0.23585683
21,tampabaybucsfan,0.000421585,0.009573403,0,2.74E-13,0.016594982,0.041389768,0.338869303,1.06E-05,0.137198778,0.0256,0.333333333,0.376447509,0,77,0.325091237,0.03311828,0.024354548,0.293572884,0.062364297,0.235770737
14,angelrubyangel1,0.000421585,0.007541045,0,0.004374784,0.013727599,0.040572622,0.311409167,9.14E-06,0.02968128,0.0242,0.333333333,0.468219775,0,153,0.436736886,0.065806452,0.054339882,0.284339036,0.09002713,0.23576106
249,zenmorin,0.000421585,0.000699692,0,1.14E-68,0.001290323,0.00375388,0.358178209,1.01E-05,0.275865834,0.3333,0.166666667,0.306261343,0,5,0.214034114,0.002150538,0.001733824,0.312141446,0.005214234,0.235409643
13,2s_a_party,0.000421585,0.002205938,0,8.60E-46,0.003870968,0.010115508,0.433925411,1.50E-06,0,0.1111,0.166666667,0.347096189,0,17,0.403874337,0.007311828,0.00456889,0.30807367,0.01392859,0.2345374
211,nachinrivera,0.000421585,0.000699692,0,1.14E-68,0.001290323,0.00375388,0.471821122,4.12E-06,0.126680117,0.3333,0.166666667,0.306261343,0,5,0.245747014,0.002150538,0.001733824,0.310625726,0.005208594,0.234271443
198,devaiahcc,0.000421585,0.000251889,0,1.46E-92,0.000430108,0.001717828,0.509166196,4.52E-06,0.02968128,1,0.083333333,0.183756806,0,1,0.305899586,0.000430108,0.000544985,0.310823134,0.002150361,0.233654941
325,northstreet_a,0.000421585,0.000251889,0,1.46E-92,0.000430108,0.001717828,0.531053099,2.32E-06,0.02968128,1,0.083333333,0.183756806,0,1,0.28248457,0.000430108,0.000544985,0.310218369,0.002148274,0.233200845
391,syedfarees1,0.000421585,0.000251889,0,1.46E-92,0.000430108,0.001717828,0.526062093,1.07E-06,0.02968128,1,0.083333333,0.183756806,0,1,0.284445658,0.000430108,0.000544985,0.309019251,0.002147088,0.23230121
268,john_whitelegg,0.000421585,0.000335852,0,3.13E-83,0.000645161,0.002183276,0.573433515,3.66E-05,0.02968128,0.6667,0.166666667,0.245009074,0,2,0.232924842,0.000860215,0.000927635,0.30737709,0.002985183,0.231279114
123,shyamdr1,0.000421585,0.000824365,0,1.72E-65,0.001505376,0.004282696,0.532249578,1.28E-06,0,0.2857,0.166666667,0.315011667,0,6,0.301022741,0.002580645,0.001980331,0.306281899,0.005941239,0.231196734
21,kendalmintkate,0.000421585,0.009573403,0,2.74E-13,0.016594982,0.041389768,0.338869303,4.05E-06,0.121180042,0.0256,0.333333333,0.376447509,0,77,0.325091237,0.03311828,0.024354548,0.287233322,0.06235812,0.231014521
84,trionanic,0.000421585,0.000335852,0,3.13E-83,0.000645161,0.002183276,0.564057442,7.60E-06,0.02968128,0.6667,0.166666667,0.245009074,0,2,0.240502738,0.000860215,0.000927635,0.306665445,0.002957653,0.230738497
244,sergionovaldiaz,0.000421585,0.000575747,0,1.95E-72,0.001075269,0.003226196,0.530844898,3.59E-06,0.02968128,0.4,0.166666667,0.294010889,0,4,0.272386532,0.00172043,0.001480736,0.30613958,0.004467577,0.23072158
349,punlotus,0.000421585,0.000251889,0,1.46E-92,0.000430108,0.001717828,0.58001408,2.88E-06,0.02968128,1,0.083333333,0.183756806,0,1,0.223269686,0.000430108,0.000544985,0.306160293,0.002148808,0.230157421
296,marcel111892,0.000421585,0.000251889,0,1.46E-92,0.000430108,0.001717828,0.593731039,5.45E-06,0.02968128,1,0.083333333,0.183756806,0,1,0.204043713,0.000430108,0.000544985,0.30398005,0.002151243,0.228522848
6,galshammy,0.000421585,0.010264875,0,1.95E-12,0.017634409,0.044084073,0.430205569,0.000112348,0.068315524,0.0244,0.166666667,0.363031738,0,81,0.27987764,0.03483871,0.019304073,0.284565173,0.060226154,0.228480418
156,meetashwini,0.000421585,0.000533412,0,5.28E-53,0.001197133,0.003349991,0.518545679,4.20E-06,0.02968128,0.2857,0.416666667,0.455016852,0,6,0.27491729,0.002580645,0.002986796,0.302273622,0.006013969,0.228208709
222,eugeneearl,0.000421585,0.000251889,0,1.46E-92,0.000430108,0.001717828,0.485611543,5.96E-07,0.02968128,1,0.083333333,0.183756806,0,1,0.310254777,0.000430108,0.000544985,0.303224771,0.002146643,0.227955239
26,julios1580,0.000421585,0.003086982,0,9.21E-39,0.005376344,0.013830193,0.548466457,5.81E-05,0.02968128,0.08,0.166666667,0.352813067,0,24,0.231818107,0.010322581,0.006188178,0.297058147,0.019041248,0.227553922
26,ru4osu,0.000421585,0.003086982,0,9.21E-39,0.005376344,0.013830193,0.548466457,2.71E-05,0.02968128,0.08,0.166666667,0.352813067,0,24,0.231818107,0.010322581,0.006188178,0.297058147,0.019011803,0.227546561
26,lillykk,0.000421585,0.003086982,0,9.21E-39,0.005376344,0.013830193,0.548466457,2.01E-05,0.02968128,0.08,0.166666667,0.352813067,0,24,0.231818107,0.010322581,0.006188178,0.297058147,0.019005187,0.227544907
26,jimmy65096184,0.000421585,0.003086982,0,9.21E-39,0.005376344,0.013830193,0.548466457,1.29E-05,0.02968128,0.08,0.166666667,0.352813067,0,24,0.231818107,0.010322581,0.006188178,0.297058147,0.018998355,0.227543199
